index	phage_id	marker_hashes	rbp_hashes	rbp_length	shannon_entropy	n_unique_markers
185	GCA_002833465.1_1_fragment_9	9ad1044452a7a6af472256a1bf52901d	9285a2afff51cce2bfbf5d223d447def	867	0.0	1
186	GCA_958402565.1_64_fragment_1	9ad1044452a7a6af472256a1bf52901d	693ab8f601b175ac9968ed4d55f93f45	326	0.0	1
187	GCA_028883335.1_357,GCA_028883365.1_491	4063ee0bb067b5108ccf9fc7edd80aaa	4b056ed725ed93b128b9cdfc1d8265a3	1324	0.0	1
188	GCA_028883365.1_117	4063ee0bb067b5108ccf9fc7edd80aaa	5de15e95abdda506e29de3f777c46b96	1060	0.0	1
189	GCA_900084695.1_64	86e3b71161e7a4acde9a6a2624066386	d3472d1a93eca80ed5df39b47776a1b2	655	0.0	1
190	GCA_036576905.1_12_fragment_2	86e3b71161e7a4acde9a6a2624066386	01bef54682bc9f31652f77396153ea3c	1588	0.0	1
191	GCA_900084695.1_48	86e3b71161e7a4acde9a6a2624066386	6bfc3378b0931795594634adfcc8b83b	469	0.0	1
192	GCA_900084695.1_18_fragment_1	86e3b71161e7a4acde9a6a2624066386	693ab8f601b175ac9968ed4d55f93f45	326	0.0	1
193	GCA_900084695.1_40	86e3b71161e7a4acde9a6a2624066386	b9275b3a003a42255edacc40bf2f1a88	668	0.0	1
194	GCA_022287705.1_77	97b640367662dc21c072b597dc69e23a	7766ef63f6945fb0ed6b00f1be24bf5f	929	0.0	1
195	GCA_022088145.1_47	43b7ae33cdfce8f669fbf15bd3229027	03ed344176a88d35a9b1494f82029c38	891	0.0	1
196	GCA_024580235.1_20	e652caec29bad7e8dc2edfe5f2d58521	e5c9fd59762fed1248546770b5d2994c	433	0.0	1
197	GCA_024580235.1_1_fragment_14	e652caec29bad7e8dc2edfe5f2d58521	1d91c58f1f61144e051f7f61af22da5b	348	0.0	1
198	GCA_902162435.1_23	780fa60c3e32cca975553bd84e518e62	3143fab57dcb546c578c174f1c8729de	633	0.0	1
199	GCA_902162495.1_27	0e971a36367127ffb6be3fe4bde02980	02e639344910cd8a87b90b552c7978b7	1012	0.0	1
200	GCA_904865775.1_1_fragment_8	a1b96920603cc32e5ec45eedd4dfd5ec	b406a53370f0807b55ee4b8080725aa5	1258	0.0	1
201	GCA_021878695.1_105	a1b96920603cc32e5ec45eedd4dfd5ec	cb2e93457e801a6d4a54f469867feccc	867	0.0	1
202	GCA_022531135.1_55	a1b96920603cc32e5ec45eedd4dfd5ec	250ce14ce0915ae2daf70807131e444a	840	0.0	1
203	GCA_022313315.1_53	a1b96920603cc32e5ec45eedd4dfd5ec	b958bdc6fda419b4c89c45bf7a81b486	788	0.0	1
204	GCA_021975295.1_32	a1b96920603cc32e5ec45eedd4dfd5ec	b1f3d1f47d43b4fbca8bd55825c93a10	680	0.0	1
205	GCA_022313315.1_38	a1b96920603cc32e5ec45eedd4dfd5ec	bf9319199c3b9d6ffc8c46dd087bff1c	788	0.0	1
206	GCA_021976115.1_14_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	b490912e0e43669a905fd97ce88e1e47	243	0.0	1
207	GCA_022789735.1_138	a1b96920603cc32e5ec45eedd4dfd5ec	477c3df578903d3e1d09d3e976785355	301	0.0	1
208	GCA_022315485.1_1_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	8a9aae62cefe271d35fd88ea40058db6	1176	0.0	1
209	GCA_022789365.1_163	a1b96920603cc32e5ec45eedd4dfd5ec	d006b920c4a9fae90ab77358ebcb273b	247	0.0	1
210	GCA_022789735.1_130_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	b247567f2919630252edc4b59c44bd08	1101	0.0	1
211	GCA_022789365.1_117	a1b96920603cc32e5ec45eedd4dfd5ec	46aa6394b25ed624f53ea5d2b6a6ee35	455	0.0	1
212	GCA_022789735.1_146	a1b96920603cc32e5ec45eedd4dfd5ec	259454b99b13f81372403a7e84674aeb	455	0.0	1
213	GCA_022531135.1_65	a1b96920603cc32e5ec45eedd4dfd5ec	635cf3f234bd870e787b845168c327f3	775	0.0	1
214	GCA_022193325.1_50,GCA_022517985.1_63,GCA_022519565.1_62,GCA_022520555.1_64,GCA_022520625.1_59,GCA_022524045.1_64,GCA_022527465.1_62,GCA_022532265.1_61,GCA_022535495.1_65	a1b96920603cc32e5ec45eedd4dfd5ec	1967fc8aa8d34c5c87f155fd0ebcc7da	897	0.0	1
215	GCA_021978115.1_17	a1b96920603cc32e5ec45eedd4dfd5ec	57686e56f7da9bc39060e2397ad1e330	501	0.0	1
216	GCA_022315485.1_28_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	ce868cd2483bdb7966a053fd1c4b84b9	798	0.0	1
217	GCA_021978115.1_73	a1b96920603cc32e5ec45eedd4dfd5ec	834925b518444c28dea4c2199448a610	1147	0.0	1
218	GCA_022517985.1_29_fragment_1,GCA_022531135.1_28_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	e3bd55db7b55f07c0e26947e132f4e93	882	0.0	1
219	GCA_022789845.1_84_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	bf9b37e8305ec320d6f7ccd0b07b6de4	882	0.0	1
220	GCA_022315485.1_17_fragment_1	a1b96920603cc32e5ec45eedd4dfd5ec	aead56e4f2b0b83a79ef9d535db32442	890	0.0	1
221	GCA_022789845.1_92	a1b96920603cc32e5ec45eedd4dfd5ec	7eee05fc6087b2bdf5ae6369a9090257	311	0.0	1
222	GCA_017846445.1_11_fragment_1,GCA_018142925.1_11_fragment_1	d610246bb477e1df2c8bddb9e78ccfbf	d24dbf301211ad8c92abf1096a8b3860	878	0.0	1
223	GCA_017846445.1_11_fragment_4,GCA_018142925.1_33_fragment_2	d610246bb477e1df2c8bddb9e78ccfbf	897d7d67698fd614e4deef5cd42ec2d3	867	0.0	1
224	GCA_017846445.1_11_fragment_5	d610246bb477e1df2c8bddb9e78ccfbf	482b36ffbf84a1459ad00029ee809f35	867	0.0	1
225	GCA_023647325.1_12_fragment_3	6a2cc3aec8727be85d60f9dca438153f	628c6de54c62961720f025319d8827c1	868	0.0	1
226	GCA_028072755.1_16_fragment_1	6a2cc3aec8727be85d60f9dca438153f	688de79f79a6dc36ebf665817130b715	868	0.0	1
227	GCA_033450845.1_5_fragment_1	6a2cc3aec8727be85d60f9dca438153f	754f0c40a3d1ef07534b1b79710f1497	868	0.0	1
228	GCA_025884275.1_1_fragment_11	6a2cc3aec8727be85d60f9dca438153f	315ca018d1a664264b356ffb2d768ae8	662	0.0	1
229	GCA_022592575.1_1_fragment_13	6a2cc3aec8727be85d60f9dca438153f	4330d96bedb7fac988efee9b884b34ca	1156	0.0	1
230	GCA_002263395.1_153	6a2cc3aec8727be85d60f9dca438153f	dd081b2dad3e53c732ddc64923d80f5f	850	0.0	1
231	GCA_026240315.1_157_fragment_1	6a2cc3aec8727be85d60f9dca438153f	408a35e53ec97decb8c324a63403d37a	878	0.0	1
232	GCA_041077315.1_1_fragment_3	6a2cc3aec8727be85d60f9dca438153f	1c3b403bde139d09bd56876728c83ec2	830	0.0	1
233	GCA_016780145.1_1_fragment_9	6a2cc3aec8727be85d60f9dca438153f	2e540c7004359f17a51ac1a18a2552c5	878	0.0	1
234	GCA_020805605.1_49_fragment_1	6a2cc3aec8727be85d60f9dca438153f	b53d0c873e26ce0ad8baf888d3d36ebb	867	0.0	1
235	GCA_021907175.1_40,GCA_022012235.1_40	6a2cc3aec8727be85d60f9dca438153f	92ab31259afa2cc2cd22cb07d0e20dc3	867	0.0	1
236	GCA_002852895.1_33_fragment_1	6a2cc3aec8727be85d60f9dca438153f	bd37f722c71dbb7444716458a1705d39	867	0.0	1
237	GCA_025884275.1_1_fragment_6	6a2cc3aec8727be85d60f9dca438153f	aebf20d01477d594d2e01faaa7200157	867	0.0	1
238	GCA_022187865.1_1_fragment_1	6a2cc3aec8727be85d60f9dca438153f	23258b4b529db3504f76ccf28e21ad8f	867	0.0	1
239	GCA_022042495.1_44	6a2cc3aec8727be85d60f9dca438153f	475cac6a48a096eefadc9930e5a439f5	867	0.0	1
240	GCA_900774535.1_8_fragment_1	6a2cc3aec8727be85d60f9dca438153f	bc617270a9757829c4402343305d736d	867	0.0	1
241	GCA_021906935.1_4_fragment_1	6a2cc3aec8727be85d60f9dca438153f	3af455a7ce6a459d74ad6859dde9e6b9	867	0.0	1
242	GCA_019093285.1_55	6a2cc3aec8727be85d60f9dca438153f	4c7ab9a3f499f6c65d05c4b104d9e564	993	0.0	1
243	GCA_900501825.1_66	6a2cc3aec8727be85d60f9dca438153f	1b3b90c10632a44846e8950e394491a1	999	0.0	1
244	GCA_029814385.1_4	6a2cc3aec8727be85d60f9dca438153f	b0bb39225390a492b98e139aaee5b979	897	0.0	1
245	GCA_017592675.1_69	6a2cc3aec8727be85d60f9dca438153f	a5f9e74ee4d5a613c73cac22ec0cae1c	499	0.0	1
246	GCA_002263395.1_97_fragment_1,GCA_029814385.1_1_fragment_13	6a2cc3aec8727be85d60f9dca438153f	ccc8806d325adb98386f5e0d3609521e	475	0.0	1
247	GCA_025034495.1_2_fragment_1	6a2cc3aec8727be85d60f9dca438153f	46d74b6da67bada70325ea5d16ed2b64	509	0.0	1
248	GCA_900774535.1_6_fragment_2	6a2cc3aec8727be85d60f9dca438153f	4ae2a5d25076a99ca38aac4c31e453ed	987	0.0	1
249	GCA_018422405.1_45_fragment_1	6a2cc3aec8727be85d60f9dca438153f	03d603fae6bab2c75595d5e45626e5ff	761	0.0	1
250	GCA_019928625.2_1_fragment_3	6a2cc3aec8727be85d60f9dca438153f	b63bccc6a73f271f2c6de5305b3f34f3	221	0.0	1
251	GCA_033901395.1_58	6a2cc3aec8727be85d60f9dca438153f	8a0fe9464e526b251e777f0ef4016283	656	0.0	1
252	GCA_004313305.1_1_fragment_4	6a2cc3aec8727be85d60f9dca438153f	57213808665c1bc112ea9ebc49d055aa	358	0.0	1
253	GCA_022042495.1_2_fragment_1	6a2cc3aec8727be85d60f9dca438153f	2701f4fcb3c0d1387827cf3a56d87f22	1007	0.0	1
254	GCA_041077315.1_1_fragment_14	6a2cc3aec8727be85d60f9dca438153f	11e1731a8bd40b64b370a541783156ee	352	0.0	1
255	GCA_004313305.1_7_fragment_1	6a2cc3aec8727be85d60f9dca438153f	206aa9121afd4db9bb6970748bf390c7	1008	0.0	1
256	GCA_021953845.1_52	6a2cc3aec8727be85d60f9dca438153f	859c3b5bb92ead351b15f7a0f87d09fb	533	0.0	1
257	GCA_002853595.1_57	8b3bf6cd43b8326b039cf1a44ca385d6	61be9b02dcc969135bc8eae2314e6da8	498	0.0	1
258	GCA_022162145.1_112	f7a28eb2acab7b10545414b00bce025b	b0f158db3928a5601ccdb926a7a9d03e	474	0.0	1
259	GCA_022118675.1_83,GCA_022162145.1_81	f7a28eb2acab7b10545414b00bce025b	29b2c10baff08132e79fa1ac36fe1e89	867	0.0	1
260	GCA_022118675.1_1_fragment_1,GCA_022162145.1_2_fragment_1	f7a28eb2acab7b10545414b00bce025b	64a9375c9f0ca2ec3a9780bb3b4501e7	380	0.0	1
261	GCA_002936615.2_103	f7a28eb2acab7b10545414b00bce025b	559fc4d3ec0249657e5a8cbbe2bd8abc	428	0.0	1
262	GCA_022118675.1_57	f7a28eb2acab7b10545414b00bce025b	92a694f87745264759c1e2ec4ff704b7	784	0.0	1
263	GCA_022162145.1_55	f7a28eb2acab7b10545414b00bce025b	2b8c90ac24caf9918b72618ebf1afdc8	792	0.0	1
264	GCA_002936615.2_93	f7a28eb2acab7b10545414b00bce025b	d6895970106181120db967d6ba441cb1	207	0.0	1
265	GCA_002936615.2_85	f7a28eb2acab7b10545414b00bce025b	7e4437fc6e27370c9e2479c334a71127	451	0.0	1
266	GCA_022696065.1_70	6fb9d386e83c286460bf82ee1e08294c	0d61ca0e9cdf9fa5340c679b076bc4f5	1570	0.0	1
267	GCA_023027645.1_3_fragment_2	6fb9d386e83c286460bf82ee1e08294c	b026bdd9c22b1a62d5c0401829e79af2	211	0.0	1
268	GCA_900776055.1_32	6fb9d386e83c286460bf82ee1e08294c	a1fc2036f914e8f47a8520218609fdae	658	0.0	1
269	GCA_019249455.1_85	6fb9d386e83c286460bf82ee1e08294c	1e023418f4eaec6b7874f2984947b483	730	0.0	1
270	GCA_024990875.1_58,GCA_037631305.1_45	6fb9d386e83c286460bf82ee1e08294c	00617c1cf250e8bddf77fd98339ad75f	203	0.0	1
271	GCA_022078185.1_83	6fb9d386e83c286460bf82ee1e08294c	2ed4910ee9693aa1cd9c735734c9a834	510	0.0	1
272	GCA_017972855.1_79	6fb9d386e83c286460bf82ee1e08294c	c22d77a377ccfab7e8d1481923f98465	953	0.0	1
273	GCA_022205715.1_57	6fb9d386e83c286460bf82ee1e08294c	8c7720b951cc8e07887376ad83761e0f	644	0.0	1
274	GCA_026127965.1_271	6fb9d386e83c286460bf82ee1e08294c	401b6900b9043abc6994a2aec1e3de31	291	0.0	1
275	GCA_022020155.1_57	6fb9d386e83c286460bf82ee1e08294c	14f6ac866661563fe2d4997ad0f1f7f9	893	0.0	1
276	GCA_900517765.1_148_fragment_1	6fb9d386e83c286460bf82ee1e08294c	a3b3c6e5209ae1c9a5e0a62feeb6eb24	1970	0.0	1
277	GCA_000699325.1_35_fragment_1	6fb9d386e83c286460bf82ee1e08294c	584d809230f565496f3a82349d17c943	429	0.0	1
278	GCA_028089535.1_17,GCA_947662595.1_14	6fb9d386e83c286460bf82ee1e08294c	ba2f2f462df5b10ff57a2bc9e47f65f3	3828	0.0	1
279	GCA_022067065.1_29	6fb9d386e83c286460bf82ee1e08294c	bc925d97742ff60548f10abc320141b2	1159	0.0	1
280	GCA_022250335.1_7_fragment_2	6fb9d386e83c286460bf82ee1e08294c	578bbfae2d57c0cdb4691b4f990432b8	868	0.0	1
281	GCA_900774445.1_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	528027532977ad3edd0769e41efb7fd0	1163	0.0	1
282	GCA_040120885.1_25_fragment_1	6fb9d386e83c286460bf82ee1e08294c	b2613a5203b94bb57408a34f68fb1dba	868	0.0	1
283	GCA_001034155.1_1_fragment_7,GCA_004313665.1_1_fragment_5,GCA_037287575.1_1_fragment_9,GCA_037289385.1_1_fragment_9	6fb9d386e83c286460bf82ee1e08294c	94cb264ccbb8421a485936d90e3b134a	868	0.0	1
284	GCA_023030245.1_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	85e7ed1148fa635152868368f12d6e4a	868	0.0	1
285	GCA_004311125.1_23_fragment_1	6fb9d386e83c286460bf82ee1e08294c	799b7a995df355b8df5b5318e4f96fcf	868	0.0	1
286	GCA_022408115.1_84_fragment_2	6fb9d386e83c286460bf82ee1e08294c	e2ba7537d9d9eab2996e416203494850	868	0.0	1
287	GCA_024226435.1_1_fragment_9	6fb9d386e83c286460bf82ee1e08294c	c206d03fc5d369b93a6cafeaa9060253	868	0.0	1
288	GCA_029078755.1_49	6fb9d386e83c286460bf82ee1e08294c	b6f5421882c016e302d174ebf1f362a5	687	0.0	1
289	GCA_026675355.1_22	6fb9d386e83c286460bf82ee1e08294c	5717da2264b245054fee364978ccaf9c	668	0.0	1
290	GCA_022060665.1_59,GCA_022079915.1_72,GCA_022080075.1_70	6fb9d386e83c286460bf82ee1e08294c	36ffe599aecc531f6da362bb39c1b318	426	0.0	1
291	GCA_022083395.1_43,GCA_022084075.1_42	6fb9d386e83c286460bf82ee1e08294c	752c5b52266cbd4038f0e06d2f0f3992	450	0.0	1
292	GCA_022204385.1_55,GCA_022204545.1_49,GCA_022204565.1_43	6fb9d386e83c286460bf82ee1e08294c	dac48e774cfd17a1ef7a9ab8999ba480	868	0.0	1
293	GCA_022066425.1_36	6fb9d386e83c286460bf82ee1e08294c	c92c2275cc9d39795341f0ab90233169	891	0.0	1
294	GCA_900508085.1_32_fragment_1	6fb9d386e83c286460bf82ee1e08294c	451a425b257f90ba34e4eafe3772b7a1	868	0.0	1
295	GCA_029955935.1_10_fragment_1,GCA_029955965.1_9_fragment_1	6fb9d386e83c286460bf82ee1e08294c	0a2f5f4f398ecb54f3b3ba1013b2d964	1155	0.0	1
296	GCA_022022755.1_11_fragment_1	6fb9d386e83c286460bf82ee1e08294c	ff7f08b80bec1c126f089482882a0262	898	0.0	1
297	GCA_024488205.1_6_fragment_1	6fb9d386e83c286460bf82ee1e08294c	1078d8d7fbf1b1510b44b9cf1cddce1c	257	0.0	1
298	GCA_021967835.1_8_fragment_1	6fb9d386e83c286460bf82ee1e08294c	997c726fb7219beb0ab3ffd5433fee38	1156	0.0	1
299	GCA_028560935.1_8_fragment_2,GCA_028562095.1_9_fragment_1	6fb9d386e83c286460bf82ee1e08294c	081a38a0670d562d2402da1ed26b0d9b	1156	0.0	1
300	GCA_020481085.1_21_fragment_1	6fb9d386e83c286460bf82ee1e08294c	2e322bcc4a43ce20def1c9c8935bf3fc	257	0.0	1
301	GCA_020481125.1_20_fragment_1	6fb9d386e83c286460bf82ee1e08294c	afae06a4b8accbb633b3e842db357ca3	257	0.0	1
302	GCA_003597695.1_1_fragment_15,GCA_003597715.1_1_fragment_14,GCA_003597735.1_1_fragment_15,GCA_003597755.1_1_fragment_16,GCA_032335715.1_5_fragment_1,GCA_032424205.1_128_fragment_1	6fb9d386e83c286460bf82ee1e08294c	7f4ebd17ec91835fa0b7b7467b51d1dd	1156	0.0	1
303	GCA_030518075.1_81_fragment_1	6fb9d386e83c286460bf82ee1e08294c	9efa6ebe9e0faaa880d714c8f2864edd	1156	0.0	1
304	GCA_030518045.1_39_fragment_1	6fb9d386e83c286460bf82ee1e08294c	43a1be88dd7997e5a1efbb104902a2ef	1156	0.0	1
305	GCA_024917515.1_1_fragment_10,GCA_026266455.1_28,GCA_028957285.1_31,GCA_034258895.1_1_fragment_1	6fb9d386e83c286460bf82ee1e08294c	0190ae72c1a665f0601d509c9fcefbb8	1155	0.0	1
306	GCA_023311835.2_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	4dc360ececa27015562b6c61f5603a39	878	0.0	1
307	GCA_021988995.1_7_fragment_1,GCA_025034945.1_4_fragment_1,GCA_026342515.1_3_fragment_1,GCA_027615745.1_1_fragment_3,GCA_900774755.1_21,GCA_964207675.1_9_fragment_1,GCA_964207745.1_15_fragment_1	6fb9d386e83c286460bf82ee1e08294c	2b0f14f9f3e9047baebcd45743d5615e	878	0.0	1
308	GCA_023027645.1_1_fragment_5	6fb9d386e83c286460bf82ee1e08294c	e3311a863ac192aff7f576c7f0ebad9a	878	0.0	1
309	GCA_025117145.1_4_fragment_1	6fb9d386e83c286460bf82ee1e08294c	4c80bb477c61dd4cc9f8a527c3b7fc5e	940	0.0	1
310	GCA_023981835.1_33	6fb9d386e83c286460bf82ee1e08294c	3a25eec3ce8fc31ac4b83e0aa72dd749	705	0.0	1
311	GCA_028883195.1_48_fragment_1	6fb9d386e83c286460bf82ee1e08294c	5bc607346b957028ebb1b528ad8025ef	901	0.0	1
312	GCA_024512985.1_43	6fb9d386e83c286460bf82ee1e08294c	061d6f9bf7ec6cd89443379c5feca27a	894	0.0	1
313	GCA_014903315.1_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	8ee99a3bf25e091ea55882c24fee6e36	675	0.0	1
314	GCA_025095435.1_5_fragment_1	6fb9d386e83c286460bf82ee1e08294c	d65c30efc8b06a8a08338c15e0e1b8cd	675	0.0	1
315	GCA_016613955.1_114_fragment_1	6fb9d386e83c286460bf82ee1e08294c	208797ea033e516e10e9f99f927fee6d	878	0.0	1
316	GCA_022319805.1_18_fragment_1	6fb9d386e83c286460bf82ee1e08294c	49f4da35bb6441ec74bdfbe8ddeaebfe	878	0.0	1
317	GCA_030490675.1_1_fragment_9	6fb9d386e83c286460bf82ee1e08294c	4cb69618caad20b173a4d0ba9ee1ba0d	901	0.0	1
318	GCA_022187405.1_4_fragment_1	6fb9d386e83c286460bf82ee1e08294c	27655b3fc8347bbda3fdea866f998ee2	901	0.0	1
319	GCA_022022755.1_34_fragment_1	6fb9d386e83c286460bf82ee1e08294c	44b01b542370a9bc7ceffdb5b570d7ea	901	0.0	1
320	GCA_026675355.1_27	6fb9d386e83c286460bf82ee1e08294c	5d3e513baffddf51ae63fdac8835e9a1	678	0.0	1
321	GCA_024434965.1_17_fragment_1	6fb9d386e83c286460bf82ee1e08294c	a904a1a900fe628857c40acb8c1ae2b8	878	0.0	1
322	GCA_021909755.1_3_fragment_2	6fb9d386e83c286460bf82ee1e08294c	d6aafea8e5f4fc0776dd8c45596d87ac	878	0.0	1
323	GCA_023341315.1_2_fragment_1	6fb9d386e83c286460bf82ee1e08294c	0dec699f3db5a8b4f47a410d66a1b6c0	675	0.0	1
324	GCA_900172925.1_23_fragment_2,GCA_900173125.1_10_fragment_2	6fb9d386e83c286460bf82ee1e08294c	2793e6b26439c5666bb4e0a5e41a47ca	714	0.0	1
325	GCA_900509155.1_73_fragment_1	6fb9d386e83c286460bf82ee1e08294c	3032e1f674c55a76f1067463b0fe570d	878	0.0	1
326	GCA_017655225.1_2_fragment_1,GCA_022170265.1_2_fragment_1	6fb9d386e83c286460bf82ee1e08294c	982ee38de9ba098267d11b0c935afe83	714	0.0	1
327	GCA_003660185.1_1_fragment_9	6fb9d386e83c286460bf82ee1e08294c	594c56af51164179b26b2fb1562b235d	901	0.0	1
328	GCA_033850575.1_1_fragment_13	6fb9d386e83c286460bf82ee1e08294c	f5bf8b8f70e8e6f5bfe4baae31ceab7a	675	0.0	1
329	GCA_900493355.1_31_fragment_2	6fb9d386e83c286460bf82ee1e08294c	4a0dc0b02e605fb16fb01196c5da2c1e	878	0.0	1
330	GCA_037029905.1_185_fragment_1	6fb9d386e83c286460bf82ee1e08294c	82bcfa2b6db85e178f799918cb371423	878	0.0	1
331	GCA_947044325.1_57	6fb9d386e83c286460bf82ee1e08294c	66d7a57f2b3e7421294ff128f1570777	878	0.0	1
332	GCA_012970605.1_1_fragment_8	6fb9d386e83c286460bf82ee1e08294c	064ef954870f010724fd6dd887d0c22a	878	0.0	1
333	GCA_022183365.1_7_fragment_1	6fb9d386e83c286460bf82ee1e08294c	436401f717c567d6703a8220a7e2f7a5	878	0.0	1
334	GCA_002775455.1_22_fragment_2,GCA_004311245.1_1_fragment_7,GCA_024240215.1_1_fragment_3	6fb9d386e83c286460bf82ee1e08294c	d24dbf301211ad8c92abf1096a8b3860	878	0.0	1
335	GCA_022107475.1_5_fragment_1	6fb9d386e83c286460bf82ee1e08294c	ffb117611881560f52ca02ade33bf47d	878	0.0	1
336	GCA_024236895.1_1_fragment_1,GCA_024236995.1_1_fragment_2,GCA_024238195.1_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	57f499d557dbe7f1a62ba4d856a2ff76	902	0.0	1
337	GCA_025890935.1_2_fragment_2	6fb9d386e83c286460bf82ee1e08294c	c71839e6f8fb9c513377ad14bbd784ba	878	0.0	1
338	GCA_012971625.1_1_fragment_9	6fb9d386e83c286460bf82ee1e08294c	3d7b20e6f27d32e4924372c7ebbd0f5e	878	0.0	1
339	GCA_021229995.1_467	6fb9d386e83c286460bf82ee1e08294c	33d70d110d8bfa26fbe635bcc34aec2a	859	0.0	1
340	GCA_030551805.1_55_fragment_1	6fb9d386e83c286460bf82ee1e08294c	f5c4a19033252a9110c1eb8be80ad4e3	878	0.0	1
341	GCA_026127975.1_11_fragment_2,GCA_026127985.1_11_fragment_2,GCA_030551975.1_44_fragment_1	6fb9d386e83c286460bf82ee1e08294c	7c47839203512dbccbc1638685d8ae98	878	0.0	1
342	GCA_030551785.1_55_fragment_1	6fb9d386e83c286460bf82ee1e08294c	d9f28716264100a2737388cf5662f1e9	878	0.0	1
343	GCA_025113185.1_2_fragment_1	6fb9d386e83c286460bf82ee1e08294c	7f398629a65e25a6cc6ee52243ba4c02	1702	0.0	1
344	GCA_021993475.1_13_fragment_1	6fb9d386e83c286460bf82ee1e08294c	368314af103c80847ff51b8cb70b68cb	901	0.0	1
345	GCA_023207075.2_7_fragment_1	6fb9d386e83c286460bf82ee1e08294c	67c6e4fe903f21e0a398d7a50ba34ce2	878	0.0	1
346	GCA_024446595.1_11_fragment_2	6fb9d386e83c286460bf82ee1e08294c	b80c804d741b0e5ac8590e0b5db8eb56	878	0.0	1
347	GCA_026223335.1_56	6fb9d386e83c286460bf82ee1e08294c	85a1b80911090cca254ee956230542ad	821	0.0	1
348	GCA_014833795.1_49	6fb9d386e83c286460bf82ee1e08294c	75cb727eb44c1ec0d694736d4674a68d	878	0.0	1
349	GCA_025095435.1_2_fragment_1	6fb9d386e83c286460bf82ee1e08294c	e2fbc5c4e69d4d6f10ad93a7d594b1d6	1258	0.0	1
350	GCA_015718445.1_9_fragment_1,GCA_023207075.2_9_fragment_1	6fb9d386e83c286460bf82ee1e08294c	da976428263310f74829901e222740b5	867	0.0	1
351	GCA_024514475.1_12_fragment_2,GCA_024514525.1_8_fragment_2	6fb9d386e83c286460bf82ee1e08294c	78b0c0a05ef30435c9d11d96d159e294	1206	0.0	1
352	GCA_027615405.1_9_fragment_1,GCA_027617585.1_41	6fb9d386e83c286460bf82ee1e08294c	646cc771137c53cde7d05e39f98c1ff9	664	0.0	1
353	GCA_025890515.1_1_fragment_1	6fb9d386e83c286460bf82ee1e08294c	f68dba64246dc7cf07c3271229f95d52	1258	0.0	1
354	GCA_004311245.1_1_fragment_2	6fb9d386e83c286460bf82ee1e08294c	b8583be6f4cf498f3462a714dc193f3d	867	0.0	1
355	GCA_905330975.2_1_fragment_7	6fb9d386e83c286460bf82ee1e08294c	d08e6e8235c50714ed830b20a774d26c	891	0.0	1
356	GCA_026334035.1_1_fragment_3	6fb9d386e83c286460bf82ee1e08294c	d51d69dcea8a5efa458d8cf4751d11b3	867	0.0	1
357	GCA_900517765.1_142_fragment_1	6fb9d386e83c286460bf82ee1e08294c	007e7a9b7fab685f5385913e763beca9	867	0.0	1
358	GCA_019249455.1_50	6fb9d386e83c286460bf82ee1e08294c	41ae518cd5b1d5f3a9be5aef93fcf2ac	867	0.0	1
359	GCA_041448655.1_9_fragment_2	6fb9d386e83c286460bf82ee1e08294c	175a177343e4c3f8db4be2a880702377	867	0.0	1
360	GCA_902703775.1_6_fragment_1	6fb9d386e83c286460bf82ee1e08294c	67930a65704b0318735a008d73017f94	867	0.0	1
361	GCA_030551705.1_11_fragment_1,GCA_030551835.1_11_fragment_1	6fb9d386e83c286460bf82ee1e08294c	1d84d71c4d3785cd9fa69fd356223e8c	867	0.0	1
362	GCA_025883195.1_4_fragment_1	6fb9d386e83c286460bf82ee1e08294c	486771d866606493c069329642bef2ba	867	0.0	1
363	GCA_003660185.1_1_fragment_12	6fb9d386e83c286460bf82ee1e08294c	72099171783107d3af69678f804bb9ac	867	0.0	1
364	GCA_027615745.1_3_fragment_2	6fb9d386e83c286460bf82ee1e08294c	c5d40fff05443d8b91c26abf1538b991	867	0.0	1
365	GCA_024455135.1_7_fragment_1	6fb9d386e83c286460bf82ee1e08294c	65fd75461bcfd7013dab2f29c4972450	867	0.0	1
