ID,Not_TSP_probability,TSP_probability,Predicted_label
GBOZIILI_CDS_4532,0.016092354,0.9839077,1.0
GBOZIILI_CDS_0816,0.016995521,0.98300445,1.0
GBOZIILI_CDS_3766,0.006896976,0.993103,1.0
GBOZIILI_CDS_1435,0.0055506327,0.9944494,1.0
GBOZIILI_CDS_3499,0.02239619,0.9776038,1.0
GBOZIILI_CDS_3502,0.0101683615,0.9898316,1.0
GBOZIILI_CDS_6699,0.12506177,0.8749382,1.0
GBOZIILI_CDS_5756,0.020861832,0.9791382,1.0
GBOZIILI_CDS_5759,0.005575562,0.99442446,1.0
GBOZIILI_CDS_5878,0.011103904,0.98889613,1.0
GBOZIILI_CDS_4827,0.13117996,0.8688201,1.0
GBOZIILI_CDS_0485,0.010908845,0.9890912,1.0
GBOZIILI_CDS_1441,0.022425001,0.97757494,1.0
GBOZIILI_CDS_1156,0.00977261,0.99022734,1.0
GBOZIILI_CDS_2480,0.007318194,0.9926818,1.0
GBOZIILI_CDS_2483,0.027444586,0.97255534,1.0
GBOZIILI_CDS_2778,0.14297785,0.8570221,1.0
GBOZIILI_CDS_3396,0.011032154,0.98896784,1.0
GBOZIILI_CDS_6510,0.0073494716,0.99265057,1.0
GBOZIILI_CDS_4365,0.016124217,0.9838758,1.0
GBOZIILI_CDS_4368,0.004690073,0.9953099,1.0
GBOZIILI_CDS_0735,0.009838627,0.9901614,1.0
WAOEEJZT_CDS_1750,0.007203037,0.99279696,1.0
WAOEEJZT_CDS_1753,0.01188451,0.98811543,1.0
WAOEEJZT_CDS_6131,0.0062553403,0.9937447,1.0
WAOEEJZT_CDS_2892,0.010010471,0.9899895,1.0
WAOEEJZT_CDS_4531,0.010440387,0.98955965,1.0
WAOEEJZT_CDS_5039,0.016500343,0.98349965,1.0
WAOEEJZT_CDS_1014,0.008534201,0.9914658,1.0
WAOEEJZT_CDS_6241,0.014145789,0.9858542,1.0
WAOEEJZT_CDS_2824,0.008306904,0.9916931,1.0
WAOEEJZT_CDS_2827,0.019342555,0.9806575,1.0
WAOEEJZT_CDS_0775,0.02095494,0.9790451,1.0
WAOEEJZT_CDS_0248,0.0036872085,0.9963128,1.0
WAOEEJZT_CDS_1083,0.012208077,0.98779196,1.0
WAOEEJZT_CDS_3602,0.01733762,0.9826623,1.0
WAOEEJZT_CDS_0519,0.006116561,0.9938835,1.0
WAOEEJZT_CDS_3024,0.0075728744,0.9924271,1.0
WAOEEJZT_CDS_3027,0.015598664,0.9844013,1.0
WAOEEJZT_CDS_6691,0.010876535,0.9891235,1.0
WAOEEJZT_CDS_4473,0.018024737,0.98197526,1.0
WAOEEJZT_CDS_4476,0.008027069,0.9919729,1.0
RQKGWAMJ_CDS_1448,0.008281648,0.9917183,1.0
RQKGWAMJ_CDS_1224,0.004202719,0.9957973,1.0
RQKGWAMJ_CDS_3054,0.14020534,0.8597947,1.0
RQKGWAMJ_CDS_5449,0.3423466,0.65765333,1.0
RQKGWAMJ_CDS_1624,0.004465276,0.9955348,1.0
RQKGWAMJ_CDS_6274,0.017466217,0.98253375,1.0
RQKGWAMJ_CDS_2183,0.0065378468,0.9934622,1.0
RQKGWAMJ_CDS_2186,0.021038288,0.97896165,1.0
RQKGWAMJ_CDS_3915,0.035044678,0.9649553,1.0
RQKGWAMJ_CDS_0051,0.007570621,0.99242944,1.0
RQKGWAMJ_CDS_3354,0.00678718,0.9932128,1.0
RQKGWAMJ_CDS_4793,0.021176757,0.97882324,1.0
RQKGWAMJ_CDS_4796,0.011729362,0.98827064,1.0
RQKGWAMJ_CDS_1659,0.015022868,0.9849771,1.0
RQKGWAMJ_CDS_2189,0.013427839,0.98657215,1.0
RQKGWAMJ_CDS_2192,0.0072947587,0.99270517,1.0
RQKGWAMJ_CDS_6833,0.011195796,0.98880416,1.0
RQKGWAMJ_CDS_4029,0.33244434,0.6675557,1.0
RQKGWAMJ_CDS_5246,0.015453059,0.98454696,1.0
RQKGWAMJ_CDS_5249,0.010996377,0.9890036,1.0
RQKGWAMJ_CDS_0137,0.011157443,0.9888426,1.0
RQKGWAMJ_CDS_4839,0.054566167,0.9454338,1.0
RQKGWAMJ_CDS_3147,0.0059979497,0.99400204,1.0
RQKGWAMJ_CDS_1201,0.018458912,0.98154104,1.0
RQKGWAMJ_CDS_2266,0.0044430825,0.9955569,1.0
RQKGWAMJ_CDS_5766,0.0055268635,0.99447316,1.0
RQKGWAMJ_CDS_0246,0.010456962,0.9895431,1.0
RQKGWAMJ_CDS_5299,0.009410323,0.99058974,1.0
RQKGWAMJ_CDS_5326,0.24366178,0.75633824,1.0
RQKGWAMJ_CDS_6761,0.0057092463,0.9942907,1.0
RQKGWAMJ_CDS_5510,0.01927407,0.98072594,1.0
RQKGWAMJ_CDS_3825,0.010726677,0.98927325,1.0
RQKGWAMJ_CDS_6593,0.009539059,0.99046093,1.0
RQKGWAMJ_CDS_5363,0.00877935,0.99122065,1.0
OTPMJHVB_CDS_2489,0.01140338,0.9885966,1.0
OTPMJHVB_CDS_2118,0.009393917,0.9906061,1.0
OTPMJHVB_CDS_2121,0.017907072,0.982093,1.0
OTPMJHVB_CDS_3032,0.1685459,0.8314541,1.0
OTPMJHVB_CDS_3560,0.09470322,0.90529674,1.0
OTPMJHVB_CDS_3561,0.022536268,0.97746366,1.0
OTPMJHVB_CDS_5752,0.015730573,0.9842694,1.0
OTPMJHVB_CDS_2131,0.015248915,0.9847511,1.0
OTPMJHVB_CDS_0675,0.04308848,0.9569115,1.0
OTPMJHVB_CDS_5359,0.012748069,0.987252,1.0
OTPMJHVB_CDS_1501,0.014550285,0.9854497,1.0
OTPMJHVB_CDS_2406,0.0106578795,0.9893421,1.0
OTPMJHVB_CDS_5230,0.2176409,0.78235906,1.0
OTPMJHVB_CDS_0621,0.0699231,0.9300769,1.0
OTPMJHVB_CDS_2997,0.0046807164,0.9953193,1.0
OTPMJHVB_CDS_1228,0.017835638,0.9821644,1.0
LQYFOMVQ_CDS_2326,0.0959441,0.9040559,1.0
LQYFOMVQ_CDS_4552,0.013340153,0.9866599,1.0
LQYFOMVQ_CDS_6562,0.3618509,0.63814914,1.0
LQYFOMVQ_CDS_0844,0.026151985,0.97384804,1.0
LQYFOMVQ_CDS_0910,0.023470199,0.97652984,1.0
LQYFOMVQ_CDS_7327,0.006921613,0.9930784,1.0
LQYFOMVQ_CDS_7341,0.4465522,0.55344784,1.0
LQYFOMVQ_CDS_4751,0.006887687,0.99311227,1.0
LQYFOMVQ_CDS_6303,0.01783531,0.98216474,1.0
LQYFOMVQ_CDS_6306,0.013826538,0.9861734,1.0
LQYFOMVQ_CDS_6334,0.36284474,0.6371553,1.0
LQYFOMVQ_CDS_4559,0.014054704,0.9859453,1.0
LQYFOMVQ_CDS_5815,0.0077976477,0.9922024,1.0
LQYFOMVQ_CDS_0308,0.018396124,0.98160386,1.0
LQYFOMVQ_CDS_3030,0.009067762,0.9909322,1.0
LQYFOMVQ_CDS_4042,0.012705495,0.9872945,1.0
LQYFOMVQ_CDS_1027,0.09696586,0.9030341,1.0
LQYFOMVQ_CDS_1030,0.091200314,0.90879965,1.0
LQYFOMVQ_CDS_6039,0.14246236,0.8575376,1.0
LQYFOMVQ_CDS_2183,0.01331873,0.9866812,1.0
LQYFOMVQ_CDS_4304,0.068742394,0.93125755,1.0
LQYFOMVQ_CDS_4307,0.018660916,0.98133904,1.0
LQYFOMVQ_CDS_6878,0.0062965187,0.9937034,1.0
LQYFOMVQ_CDS_6908,0.34807143,0.65192854,1.0
LQYFOMVQ_CDS_1735,0.02763684,0.9723632,1.0
LQYFOMVQ_CDS_3823,0.0099835,0.9900165,1.0
LQYFOMVQ_CDS_3063,0.4352038,0.56479615,1.0
LQYFOMVQ_CDS_6619,0.0072272774,0.99277276,1.0
LQYFOMVQ_CDS_1121,0.045090474,0.9549095,1.0
LQYFOMVQ_CDS_4389,0.00951075,0.99048924,1.0
LQYFOMVQ_CDS_0167,0.021713631,0.9782864,1.0
LQYFOMVQ_CDS_3883,0.46260452,0.5373955,1.0
LQYFOMVQ_CDS_2490,0.0056486325,0.9943514,1.0
LQYFOMVQ_CDS_6760,0.059776414,0.9402236,1.0
LQYFOMVQ_CDS_5428,0.020096753,0.9799033,1.0
LQYFOMVQ_CDS_0572,0.01300037,0.9869997,1.0
LQYFOMVQ_CDS_3301,0.0154431155,0.9845569,1.0
LQYFOMVQ_CDS_6930,0.01956895,0.980431,1.0
LQYFOMVQ_CDS_5774,0.015189591,0.9848104,1.0
LQYFOMVQ_CDS_5775,0.04238085,0.9576192,1.0
LQYFOMVQ_CDS_0240,0.00851689,0.99148303,1.0
LQYFOMVQ_CDS_0243,0.0042000455,0.99579996,1.0
LQYFOMVQ_CDS_6497,0.010209985,0.98979,1.0
LQYFOMVQ_CDS_7242,0.00639518,0.99360484,1.0
KAPBGKBP_CDS_2560,0.0057055205,0.99429446,1.0
KAPBGKBP_CDS_0777,0.22737078,0.77262926,1.0
KAPBGKBP_CDS_0169,0.019941201,0.9800587,1.0
KAPBGKBP_CDS_5614,0.02048194,0.979518,1.0
KAPBGKBP_CDS_1014,0.019858986,0.980141,1.0
KAPBGKBP_CDS_2944,0.20392573,0.7960743,1.0
KAPBGKBP_CDS_0520,0.0124498885,0.9875501,1.0
KAPBGKBP_CDS_1862,0.01527914,0.9847209,1.0
KAPBGKBP_CDS_0024,0.0079258215,0.99207413,1.0
KAPBGKBP_CDS_3251,0.0282623,0.9717377,1.0
KAPBGKBP_CDS_4903,0.009596029,0.990404,1.0
KAPBGKBP_CDS_3461,0.018775865,0.9812242,1.0
KAPBGKBP_CDS_0614,0.0045256787,0.9954743,1.0
KAPBGKBP_CDS_4971,0.010388668,0.9896114,1.0
KAPBGKBP_CDS_3462,0.013746587,0.98625344,1.0
KAPBGKBP_CDS_3760,0.007040639,0.9929594,1.0
KAPBGKBP_CDS_6064,0.0069299233,0.99307007,1.0
KAPBGKBP_CDS_0332,0.48091218,0.5190878,1.0
KAPBGKBP_CDS_1757,0.009787406,0.9902126,1.0
KAPBGKBP_CDS_2492,0.007035494,0.9929645,1.0
KAPBGKBP_CDS_3772,0.0048313676,0.9951687,1.0
KAPBGKBP_CDS_1933,0.0629753,0.9370247,1.0
KAPBGKBP_CDS_6248,0.14250667,0.85749334,1.0
KAPBGKBP_CDS_5537,0.0060734274,0.9939266,1.0
KAPBGKBP_CDS_5059,0.35589075,0.64410925,1.0
KAPBGKBP_CDS_2251,0.047768928,0.95223105,1.0
JHVRJGMY_CDS_4598,0.011661873,0.9883382,1.0
JHVRJGMY_CDS_0008,0.005316483,0.99468356,1.0
JHVRJGMY_CDS_6809,0.019610388,0.98038965,1.0
JHVRJGMY_CDS_6812,0.029646795,0.9703532,1.0
JHVRJGMY_CDS_4862,0.008752865,0.9912471,1.0
JHVRJGMY_CDS_4450,0.044780035,0.95522,1.0
JHVRJGMY_CDS_1076,0.012616369,0.98738366,1.0
JHVRJGMY_CDS_3430,0.016187534,0.9838125,1.0
JHVRJGMY_CDS_3433,0.014682849,0.9853172,1.0
JHVRJGMY_CDS_2899,0.004975955,0.995024,1.0
JHVRJGMY_CDS_6888,0.008251135,0.9917489,1.0
JHVRJGMY_CDS_6892,0.011225926,0.98877406,1.0
JHVRJGMY_CDS_2280,0.013059791,0.9869402,1.0
JHVRJGMY_CDS_3733,0.012906457,0.9870935,1.0
JHVRJGMY_CDS_1803,0.45195243,0.5480476,1.0
JHVRJGMY_CDS_3339,0.0073434557,0.9926565,1.0
JHVRJGMY_CDS_3513,0.008388066,0.99161196,1.0
JHVRJGMY_CDS_5571,0.017416852,0.98258317,1.0
JHVRJGMY_CDS_2340,0.0069089863,0.993091,1.0
JHVRJGMY_CDS_2344,0.018440433,0.9815595,1.0
JHVRJGMY_CDS_0814,0.00866982,0.99133015,1.0
JHVRJGMY_CDS_4007,0.008365797,0.99163425,1.0
JHVRJGMY_CDS_5343,0.0052018883,0.99479806,1.0
JHVRJGMY_CDS_3601,0.11778195,0.882218,1.0
JHVRJGMY_CDS_4543,0.3503859,0.64961404,1.0
JHVRJGMY_CDS_5356,0.035020065,0.9649799,1.0
JHVRJGMY_CDS_5359,0.012926629,0.9870734,1.0
JHVRJGMY_CDS_0671,0.01546738,0.98453265,1.0
JHVRJGMY_CDS_6091,0.024080973,0.97591907,1.0
JHVRJGMY_CDS_0987,0.118881404,0.88111866,1.0
JHVRJGMY_CDS_2401,0.012202522,0.98779744,1.0
IEOSIFFI_CDS_7102,0.018676328,0.98132366,1.0
IEOSIFFI_CDS_7106,0.006856549,0.99314344,1.0
IEOSIFFI_CDS_2048,0.008863494,0.99113655,1.0
IEOSIFFI_CDS_0039,0.0063058073,0.9936941,1.0
IEOSIFFI_CDS_5088,0.1475241,0.8524759,1.0
IEOSIFFI_CDS_6972,0.104658596,0.89534146,1.0
IEOSIFFI_CDS_1792,0.008446409,0.9915536,1.0
IEOSIFFI_CDS_6379,0.010366517,0.98963344,1.0
IEOSIFFI_CDS_2376,0.0068901335,0.9931098,1.0
IEOSIFFI_CDS_5871,0.013729556,0.9862705,1.0
IEOSIFFI_CDS_4901,0.10928311,0.8907169,1.0
IEOSIFFI_CDS_2636,0.01067803,0.98932195,1.0
IEOSIFFI_CDS_0717,0.01141532,0.9885847,1.0
IEOSIFFI_CDS_0337,0.014564048,0.9854359,1.0
IEOSIFFI_CDS_1371,0.004308328,0.9956917,1.0
IEOSIFFI_CDS_6416,0.017239861,0.9827602,1.0
IEOSIFFI_CDS_6419,0.013478156,0.9865218,1.0
IEOSIFFI_CDS_3065,0.014254893,0.9857451,1.0
IEOSIFFI_CDS_4465,0.025042223,0.97495776,1.0
IEOSIFFI_CDS_0227,0.023517128,0.97648287,1.0
IEOSIFFI_CDS_1641,0.107119106,0.8928809,1.0
IEOSIFFI_CDS_2711,0.0120459,0.98795414,1.0
IEOSIFFI_CDS_4793,0.009972304,0.9900277,1.0
IEOSIFFI_CDS_1871,0.012110627,0.98788935,1.0
IEOSIFFI_CDS_1874,0.011839473,0.9881605,1.0
CEOJPOSE_CDS_0248,0.0077638123,0.9922362,1.0
CEOJPOSE_CDS_5274,0.113922216,0.88607776,1.0
IEJWZAMI_CDS_4504,0.0089161005,0.99108386,1.0
IEJWZAMI_CDS_2311,0.018078007,0.98192203,1.0
IEJWZAMI_CDS_6842,0.018041248,0.9819588,1.0
IEJWZAMI_CDS_0699,0.0058423616,0.9941577,1.0
IEJWZAMI_CDS_1641,0.01751993,0.98248005,1.0
IEJWZAMI_CDS_2103,0.33737704,0.662623,1.0
IEJWZAMI_CDS_2364,0.0071370634,0.992863,1.0
IEJWZAMI_CDS_3129,0.006692084,0.99330795,1.0
IEJWZAMI_CDS_1642,0.021608885,0.9783911,1.0
IEJWZAMI_CDS_0486,0.01313276,0.9868672,1.0
IEJWZAMI_CDS_1510,0.006937134,0.9930629,1.0
IEJWZAMI_CDS_5228,0.01738472,0.98261523,1.0
IEJWZAMI_CDS_1136,0.0069672847,0.9930327,1.0
IEJWZAMI_CDS_2177,0.02436272,0.97563726,1.0
IEJWZAMI_CDS_4670,0.055744816,0.9442552,1.0
IEJWZAMI_CDS_1190,0.13117325,0.86882675,1.0
IEJWZAMI_CDS_7113,0.113657475,0.8863425,1.0
IEJWZAMI_CDS_6649,0.011390658,0.9886093,1.0
IEJWZAMI_CDS_3538,0.009299403,0.9907006,1.0
IEJWZAMI_CDS_0652,0.0134443855,0.9865556,1.0
IEJWZAMI_CDS_0654,0.011120319,0.9888797,1.0
THHPWGFT_CDS_3119,0.010858169,0.9891418,1.0
THHPWGFT_CDS_5084,0.04744334,0.9525566,1.0
THHPWGFT_CDS_5109,0.40358534,0.5964147,1.0
THHPWGFT_CDS_3686,0.018985417,0.9810146,1.0
THHPWGFT_CDS_4641,0.007774281,0.99222577,1.0
THHPWGFT_CDS_0652,0.13128091,0.8687191,1.0
THHPWGFT_CDS_3205,0.11386116,0.8861388,1.0
THHPWGFT_CDS_1407,0.008102616,0.99189734,1.0
THHPWGFT_CDS_2475,0.007867537,0.9921325,1.0
THHPWGFT_CDS_6011,0.011186309,0.9888137,1.0
THHPWGFT_CDS_4715,0.012312965,0.98768705,1.0
THHPWGFT_CDS_4352,0.004489414,0.9955106,1.0
THHPWGFT_CDS_4028,0.009417806,0.9905822,1.0
THHPWGFT_CDS_2487,0.016885173,0.98311484,1.0
THHPWGFT_CDS_2958,0.016734116,0.9832659,1.0
THHPWGFT_CDS_4194,0.011636366,0.9883636,1.0
THHPWGFT_CDS_0176,0.02408161,0.9759184,1.0
THHPWGFT_CDS_0179,0.041605987,0.958394,1.0
THHPWGFT_CDS_2658,0.006230583,0.99376935,1.0
THHPWGFT_CDS_3762,0.2233732,0.7766268,1.0
THHPWGFT_CDS_2222,0.004536303,0.99546367,1.0
THHPWGFT_CDS_6682,0.48428205,0.515718,1.0
THHPWGFT_CDS_4585,0.45893908,0.54106086,1.0
THHPWGFT_CDS_4211,0.44619086,0.55380917,1.0
THHPWGFT_CDS_1736,0.025148604,0.9748514,1.0
THHPWGFT_CDS_1737,0.025397224,0.9746028,1.0
THHPWGFT_CDS_2227,0.010094984,0.98990506,1.0
THHPWGFT_CDS_3452,0.016252648,0.9837473,1.0
THHPWGFT_CDS_1901,0.0054203044,0.9945797,1.0
XSRNCWZG_CDS_4212,0.006984392,0.99301565,1.0
XSRNCWZG_CDS_5431,0.033895385,0.9661046,1.0
XSRNCWZG_CDS_1064,0.32484415,0.6751558,1.0
XSRNCWZG_CDS_0735,0.01425212,0.9857479,1.0
XSRNCWZG_CDS_0259,0.012134606,0.9878654,1.0
XSRNCWZG_CDS_3375,0.0045721144,0.99542785,1.0
XSRNCWZG_CDS_5874,0.009251053,0.99074894,1.0
XSRNCWZG_CDS_0470,0.015160444,0.9848395,1.0
XSRNCWZG_CDS_1679,0.008679973,0.9913201,1.0
XSRNCWZG_CDS_1682,0.011802121,0.98819786,1.0
XSRNCWZG_CDS_3223,0.014343515,0.9856565,1.0
XSRNCWZG_CDS_0322,0.0063164025,0.9936836,1.0
XSRNCWZG_CDS_1034,0.009757901,0.99024206,1.0
XSRNCWZG_CDS_0481,0.012006549,0.9879935,1.0
XSRNCWZG_CDS_0485,0.0074547073,0.9925453,1.0
XSRNCWZG_CDS_3063,0.0042705433,0.9957294,1.0
XSRNCWZG_CDS_3713,0.011747163,0.9882528,1.0
XSRNCWZG_CDS_5392,0.09853396,0.901466,1.0
XSRNCWZG_CDS_6175,0.0075038695,0.99249613,1.0
XSRNCWZG_CDS_6794,0.11598842,0.8840116,1.0
XSRNCWZG_CDS_3340,0.012537481,0.9874626,1.0
XSRNCWZG_CDS_1883,0.063428186,0.93657184,1.0
XSRNCWZG_CDS_1887,0.008428784,0.9915712,1.0
XSRNCWZG_CDS_1890,0.018698644,0.9813014,1.0
WGCMSMCP_CDS_3787,0.014907717,0.98509234,1.0
WGCMSMCP_CDS_5454,0.0072531654,0.9927469,1.0
WGCMSMCP_CDS_5485,0.49617687,0.50382316,1.0
WGCMSMCP_CDS_1908,0.007935929,0.99206406,1.0
WGCMSMCP_CDS_4655,0.12922938,0.87077063,1.0
WGCMSMCP_CDS_2124,0.008856424,0.9911436,1.0
WGCMSMCP_CDS_6109,0.004887794,0.99511224,1.0
WGCMSMCP_CDS_6231,0.20081706,0.79918295,1.0
WGCMSMCP_CDS_3188,0.012230522,0.98776954,1.0
WGCMSMCP_CDS_1835,0.011923642,0.9880763,1.0
WGCMSMCP_CDS_5582,0.19169082,0.8083092,1.0
WGCMSMCP_CDS_4668,0.00735809,0.99264187,1.0
WGCMSMCP_CDS_4111,0.004918658,0.9950813,1.0
WGCMSMCP_CDS_0266,0.009594896,0.9904051,1.0
WGCMSMCP_CDS_3682,0.0194029,0.9805971,1.0
WGCMSMCP_CDS_1278,0.018457595,0.9815424,1.0
WGCMSMCP_CDS_1021,0.006409725,0.99359024,1.0
WGCMSMCP_CDS_1024,0.019738402,0.98026156,1.0
WGCMSMCP_CDS_5701,0.0191764,0.98082364,1.0
WGCMSMCP_CDS_4851,0.009970209,0.9900299,1.0
WGCMSMCP_CDS_1713,0.012750038,0.98725003,1.0
WGCMSMCP_CDS_2117,0.006785473,0.9932145,1.0
WGCMSMCP_CDS_0485,0.0043190205,0.9956809,1.0
WGCMSMCP_CDS_0488,0.014455168,0.98554486,1.0
FFSVXJMN_CDS_3268,0.012429374,0.9875707,1.0
FFSVXJMN_CDS_4453,0.019163687,0.9808363,1.0
FFSVXJMN_CDS_5440,0.01178576,0.98821425,1.0
FFSVXJMN_CDS_6790,0.09659446,0.9034055,1.0
FFSVXJMN_CDS_1076,0.011889192,0.9881108,1.0
FFSVXJMN_CDS_0279,0.015463494,0.98453647,1.0
FFSVXJMN_CDS_1237,0.010823307,0.9891767,1.0
FFSVXJMN_CDS_3611,0.16410887,0.8358911,1.0
FFSVXJMN_CDS_1902,0.025957743,0.9740423,1.0
FFSVXJMN_CDS_6548,0.009898396,0.9901016,1.0
FFSVXJMN_CDS_2193,0.007993925,0.9920061,1.0
FFSVXJMN_CDS_4468,0.035337232,0.96466273,1.0
FFSVXJMN_CDS_4471,0.00875673,0.99124324,1.0
FFSVXJMN_CDS_4078,0.010054733,0.98994523,1.0
FFSVXJMN_CDS_0923,0.018058684,0.98194134,1.0
FFSVXJMN_CDS_3722,0.014018499,0.98598146,1.0
FFSVXJMN_CDS_4734,0.025734484,0.97426546,1.0
FFSVXJMN_CDS_4735,0.039147146,0.9608529,1.0
FFSVXJMN_CDS_4738,0.017090628,0.98290944,1.0
FFSVXJMN_CDS_3088,0.018710217,0.9812898,1.0
FFSVXJMN_CDS_6576,0.11425088,0.88574916,1.0
FFSVXJMN_CDS_4357,0.059267335,0.94073266,1.0
FFSVXJMN_CDS_0833,0.048452485,0.9515475,1.0
FFSVXJMN_CDS_5597,0.3428657,0.65713423,1.0
FFSVXJMN_CDS_6224,0.40971583,0.59028417,1.0
FFSVXJMN_CDS_1198,0.008233594,0.9917664,1.0
FFSVXJMN_CDS_5973,0.004637765,0.9953622,1.0
FFSVXJMN_CDS_3363,0.014290166,0.9857099,1.0
FFSVXJMN_CDS_3364,0.011682055,0.988318,1.0
BNTAIWNA_CDS_0002,0.0070041497,0.9929958,1.0
BNTAIWNA_CDS_2663,0.012188792,0.98781115,1.0
BNTAIWNA_CDS_6539,0.093883865,0.90611607,1.0
BNTAIWNA_CDS_4150,0.009274005,0.990726,1.0
BNTAIWNA_CDS_5400,0.008950949,0.99104905,1.0
BNTAIWNA_CDS_3791,0.011887608,0.9881124,1.0
BNTAIWNA_CDS_6152,0.007641204,0.99235874,1.0
BNTAIWNA_CDS_3375,0.012392068,0.9876079,1.0
BNTAIWNA_CDS_4356,0.00699095,0.9930091,1.0
BNTAIWNA_CDS_6371,0.010360244,0.98963976,1.0
BNTAIWNA_CDS_1243,0.009488491,0.9905115,1.0
BNTAIWNA_CDS_5827,0.00902949,0.9909705,1.0
BNTAIWNA_CDS_4747,0.007121968,0.992878,1.0
BNTAIWNA_CDS_2513,0.29134175,0.7086583,1.0
BNTAIWNA_CDS_4844,0.010180464,0.9898196,1.0
BNTAIWNA_CDS_1420,0.006950424,0.9930496,1.0
BNTAIWNA_CDS_1491,0.37045932,0.6295407,1.0
BNTAIWNA_CDS_2635,0.33101207,0.668988,1.0
BNTAIWNA_CDS_5675,0.017254708,0.98274535,1.0
BNTAIWNA_CDS_0167,0.004447708,0.99555224,1.0
BNTAIWNA_CDS_2766,0.011573702,0.9884263,1.0
BNTAIWNA_CDS_4850,0.017478397,0.9825216,1.0
BNTAIWNA_CDS_4854,0.010697951,0.9893021,1.0
BNTAIWNA_CDS_6654,0.026709966,0.9732901,1.0
BNTAIWNA_CDS_5125,0.33788732,0.66211265,1.0
BNTAIWNA_CDS_3485,0.00899858,0.9910014,1.0
BNTAIWNA_CDS_5757,0.006225587,0.9937744,1.0
BNTAIWNA_CDS_5760,0.027109232,0.9728908,1.0
BNTAIWNA_CDS_1747,0.011415116,0.9885848,1.0
BNTAIWNA_CDS_3285,0.014975442,0.9850246,1.0
BNTAIWNA_CDS_3288,0.035729684,0.96427035,1.0
BNTAIWNA_CDS_3331,0.49201694,0.507983,1.0
BNTAIWNA_CDS_5596,0.00670059,0.99329937,1.0
BNTAIWNA_CDS_1835,0.43027517,0.56972486,1.0
BNTAIWNA_CDS_1883,0.0047718836,0.9952282,1.0
BNTAIWNA_CDS_3046,0.015533291,0.9844667,1.0
LOSIGIDX_CDS_3257,0.046616822,0.9533832,1.0
LOSIGIDX_CDS_6395,0.011167432,0.9888326,1.0
LOSIGIDX_CDS_5572,0.006605223,0.9933948,1.0
LOSIGIDX_CDS_1843,0.014315671,0.9856843,1.0
LOSIGIDX_CDS_5099,0.011901858,0.9880981,1.0
LOSIGIDX_CDS_5103,0.004034508,0.9959655,1.0
LOSIGIDX_CDS_5716,0.0071204305,0.99287957,1.0
LOSIGIDX_CDS_4678,0.0068164356,0.99318355,1.0
LOSIGIDX_CDS_0329,0.012478125,0.9875218,1.0
LOSIGIDX_CDS_1338,0.011954795,0.9880453,1.0
LOSIGIDX_CDS_0568,0.013163028,0.986837,1.0
LOSIGIDX_CDS_3119,0.02229052,0.97770953,1.0
LOSIGIDX_CDS_5129,0.009545197,0.99045473,1.0
LOSIGIDX_CDS_4327,0.023401532,0.9765985,1.0
LOSIGIDX_CDS_2891,0.01073015,0.9892699,1.0
LOSIGIDX_CDS_2893,0.012675275,0.9873247,1.0
LOSIGIDX_CDS_3826,0.0059729246,0.994027,1.0
LOSIGIDX_CDS_3831,0.009311302,0.9906887,1.0
LOSIGIDX_CDS_4154,0.013211803,0.9867883,1.0
LOSIGIDX_CDS_4157,0.017404279,0.9825957,1.0
LOSIGIDX_CDS_3324,0.011782333,0.98821765,1.0
LOSIGIDX_CDS_3327,0.010548837,0.9894512,1.0
LOSIGIDX_CDS_1720,0.00864529,0.99135476,1.0
LOSIGIDX_CDS_1723,0.014261764,0.9857383,1.0
LOSIGIDX_CDS_2045,0.11608196,0.8839181,1.0
LOSIGIDX_CDS_4172,0.026807958,0.97319204,1.0
LOSIGIDX_CDS_0479,0.04162575,0.95837426,1.0
LOSIGIDX_CDS_0482,0.0062396685,0.9937603,1.0
GPQJPLDT_CDS_5081,0.010359412,0.98964053,1.0
GPQJPLDT_CDS_0635,0.016828464,0.9831715,1.0
GPQJPLDT_CDS_3598,0.2272101,0.7727899,1.0
GPQJPLDT_CDS_3601,0.017506605,0.9824934,1.0
GPQJPLDT_CDS_3240,0.0204294,0.9795706,1.0
GPQJPLDT_CDS_1334,0.015892543,0.9841075,1.0
GPQJPLDT_CDS_1335,0.0270542,0.97294575,1.0
GPQJPLDT_CDS_4743,0.01050896,0.98949105,1.0
GPQJPLDT_CDS_0931,0.01210026,0.9878997,1.0
GPQJPLDT_CDS_3858,0.0077074505,0.9922925,1.0
GPQJPLDT_CDS_5633,0.013465741,0.98653424,1.0
GPQJPLDT_CDS_1488,0.11186394,0.8881361,1.0
GPQJPLDT_CDS_5920,0.035423543,0.9645765,1.0
GPQJPLDT_CDS_2107,0.018267551,0.9817324,1.0
GPQJPLDT_CDS_5326,0.0060660546,0.993934,1.0
GPQJPLDT_CDS_2696,0.002832826,0.99716717,1.0
GPQJPLDT_CDS_2700,0.016919736,0.98308027,1.0
GPQJPLDT_CDS_6978,0.019315403,0.9806846,1.0
GPQJPLDT_CDS_5584,0.0051859915,0.99481404,1.0
GPQJPLDT_CDS_3047,0.0047210483,0.99527895,1.0
GPQJPLDT_CDS_3050,0.011521382,0.9884786,1.0
GPQJPLDT_CDS_6156,0.014708436,0.9852916,1.0
GPQJPLDT_CDS_6161,0.009974553,0.9900254,1.0
